2019-01-10T19:00:01-08:00,1547175601,1547175610,89
2019-01-10T19:30:00-08:00,1547177401,1547177414,62
2019-01-10T20:00:01-08:00,1547179202,1547179209,114
2019-01-10T20:30:01-08:00,1547181001,1547181009,100
2019-01-10T21:00:00-08:00,1547182801,1547182820,42
2019-01-10T21:30:01-08:00,1547184602,1547184611,89
2019-01-10T22:00:01-08:00,1547186401,1547186416,53
2019-01-10T22:30:01-08:00,1547188201,1547188209,100
2019-01-10T23:00:01-08:00,1547190001,1547190015,57
2019-01-10T23:30:00-08:00,1547191801,1547191820,42
2019-01-11T00:00:00-08:00,1547193601,1547193612,73
2019-01-11T00:30:00-08:00,1547195401,1547195419,44
2019-01-11T01:00:01-08:00,1547197201,1547197211,80
2019-01-11T01:30:01-08:00,1547199001,1547199010,89
2019-01-11T02:00:01-08:00,1547200801,1547200808,114
2019-01-11T02:30:00-08:00,1547202601,1547202632,26
2019-01-11T03:00:00-08:00,1547204401,1547204411,80
2019-01-11T03:30:01-08:00,1547206201,1547206208,114
2019-01-11T04:00:01-08:00,1547208001,1547208013,67
2019-01-11T04:30:00-08:00,1547209800,1547209807,114
2019-01-11T05:00:00-08:00,1547211601,1547211609,100
2019-01-11T05:30:00-08:00,1547213401,1547213408,114
2019-01-11T06:00:00-08:00,1547215201,1547215208,114
2019-01-11T06:30:00-08:00,1547217000,1547217008,100
2019-01-11T07:00:01-08:00,1547218801,1547218822,38
2019-01-11T07:30:00-08:00,1547220601,1547220609,100
2019-01-11T08:00:01-08:00,1547222401,1547222413,67
2019-01-11T08:30:01-08:00,1547224202,1547224208,133
2019-01-11T09:00:00-08:00,1547226001,1547226013,67
2019-01-11T09:30:01-08:00,1547227801,1547227812,73
2019-01-11T10:00:01-08:00,1547229601,1547229615,57
2019-01-11T10:30:01-08:00,1547231401,1547231429,29
2019-01-11T11:00:01-08:00,1547233201,1547233254,15
2019-01-11T11:30:01-08:00,1547235001,1547235049,17
2019-01-11T12:00:01-08:00,1547236802,1547236809,114
2019-01-11T12:30:00-08:00,1547238601,1547238613,67
2019-01-11T13:00:00-08:00,1547240400,1547240413,62
2019-01-11T13:30:00-08:00,1547242201,1547242221,40
2019-01-11T14:00:00-08:00,1547244001,1547244011,80
2019-01-11T14:30:01-08:00,1547245801,1547245817,50
2019-01-11T15:00:00-08:00,1547247601,1547247671,11
2019-01-11T15:30:00-08:00,1547249401,1547249408,114
2019-01-11T16:00:00-08:00,1547251201,1547251219,44
2019-01-11T16:30:01-08:00,1547253001,1547253008,114
2019-01-11T17:00:00-08:00,1547254801,1547254807,133
2019-01-11T17:30:00-08:00,1547256601,1547256610,89
2019-01-11T18:00:00-08:00,1547258401,1547258413,67
2019-01-11T18:30:01-08:00,1547260201,1547260208,114
2019-01-11T19:00:01-08:00,1547262001,1547262010,89
2019-01-11T19:30:01-08:00,1547263801,1547263808,114
2019-01-11T20:00:00-08:00,1547265601,1547265608,114
2019-01-11T20:30:01-08:00,1547267401,1547267414,62
2019-01-11T21:00:00-08:00,1547269201,1547269208,114
2019-01-11T21:30:01-08:00,1547271001,1547271008,114
2019-01-11T22:00:01-08:00,1547272801,1547272808,114
